Id;Label;Annee_Bibliographique;Nom;Titre;Revue;nb_cit
39819244;CHAND,1973;1973;CHAND-S;PERIOD ANALYSIS AND CONTINUOUS ANALYSIS IN PATINKINS MACROECONOMIC MODEL - CRITICAL NOTE;JOURNAL OF ECONOMIC THEORY; 0
41186421;BORNEMANN,1976;1976;BORNEMANN-AH;KEYNESIAN PARADIGM AND ECONOMIC-POLICY;AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY; 0
39808099;BOELAERT,1973;1973;BOELAERT-R;UNEMPLOYMENT-INFLATION TRADE-OFFS IN EEC-COUNTRIES;WELTWIRTSCHAFTLICHES ARCHIV-REVIEW OF WORLD ECONOMICS; 1
40806942;BEHRMAN,1975;1975;BEHRMAN-JR;ECONOMETRIC MODELING OF NATIONAL INCOME DETERMINATION IN LATIN-AMERICA, WITH SPECIAL REFERENCE TO CHILEAN EXPERIENCE;ANNALS OF ECONOMIC AND SOCIAL MEASUREMENT; 0
40345525;BATCHELO.RA,1974;1974;BATCHELO.RA;FORECASTING UK INTERNATIONAL TRADE - GENERAL EQUILIBRIUM APPROACH;APPLIED ECONOMICS; 0
40816266;ARNOLD,1975;1975;ARNOLD-VL;PUBLIC CHOICE, AGRICULTURAL-ECONOMICS, AND PUBLIC SECTOR - PUBLIC SECTOR CONSUMERS VIEW;AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS; 0
39300479;ACKLEY,1972;1972;ACKLEY-G;INCOMES POLICY FOR 1970S;REVIEW OF ECONOMICS AND STATISTICS; 3
39213708;PEACOCK,1972;1972;PEACOCK-AT;PARETO OPTIMALITY AND POLITICAL ECONOMY OF LIBERALISM;JOURNAL OF POLITICAL ECONOMY; 0
41346110;YEAGER,1976;1976;YEAGER-LB;TOWARD UNDERSTANDING SOME PARADOXES IN CAPITAL THEORY;ECONOMIC INQUIRY; 0
38606094;WINGER,1970;1970;WINGER-AR;SHORT-TERM ACTIVITY IN RESIDENTIAL CONSTRUCTION MARKETS - SOME REGIONAL CONSIDERATIONS;SOUTHERN ECONOMIC JOURNAL; 0
38620456;WAUD,1970;1970;WAUD-RN;INFLATION, UNEMPLOYMENT, AND ECONOMIC WELFARE;AMERICAN ECONOMIC REVIEW; 7
40833492;WAUD,1975;1975;WAUD-RN;INFORMATION LAGS AND INTEREST-RATE AS A PROXIMATE MONETARY-POLICY TARGET;OXFORD BULLETIN OF ECONOMICS AND STATISTICS; 0
41414825;VOGEL,1976;1976;VOGEL-RC;DYNAMICS OF INFLATION IN LATIN-AMERICA - REPLY;AMERICAN ECONOMIC REVIEW; 0
39470240;UJIIE,1972;1972;UJIIE-J;JAPANS ECONOMIC GROWTH AND BALANCE OF TRADE;AMERICAN ECONOMIST; 0
40516508;TSIANG,1975;1975;TSIANG-SC;DYNAMICS OF INTERNATIONAL CAPITAL FLOWS AND INTERNAL AND EXTERNAL BALANCE;QUARTERLY JOURNAL OF ECONOMICS; 1
41314571;TOWER,1976;1976;TOWER-E;ESTIMATION OF COST OF ADJUSTMENT TO EXTERNAL DISEQUILIBRIA - COMMENT;REVIEW OF ECONOMICS AND STATISTICS; 1
41563602;SZILAGYI,1976;1976;SZILAGYI-G;EFFECT OF DEVALUATION AND REVALUATION OF WESTERN CURRENCIES ON INTERNATIONAL COMPARISONS;ACTA OECONOMICA; 0
39513492;STOKES,1972;1972;STOKES-HH;EFFECT OF FORWARD EXCHANGE INTERVENTION - COMMENT;SOUTHERN ECONOMIC JOURNAL; 1
38607430;STEKLER,1970;1970;STEKLER-L;RESERVE ASSET COMPOSITION FOR MAJOR CENTRAL BANKS;OXFORD ECONOMIC PAPERS-NEW SERIES; 1
41456621;SHUPP,1976;1976;SHUPP-FR;UNCERTAINTY AND OPTIMAL STABILIZATION POLICY;JOURNAL OF PUBLIC ECONOMICS; 0
40414983;PORZECAN.AC,1974;1974;PORZECAN.AC;GENERAL INDIRECT TAXATION AS A MACROECONOMIC POLICY INSTRUMENT;NATIONAL TAX JOURNAL; 0
39641027;PESARAN,1973;1973;PESARAN-MH;ALTERNATIVE ECONOMETRIC APPROACH TO PERMANENT INCOME HYPOTHESIS - INTERNATIONAL COMPARISON - COMMENT;REVIEW OF ECONOMICS AND STATISTICS; 1
39065150;NG,1971;1971;NG-YK;RECENT DEVELOPMENTS IN THEORY OF EXTERNALITY AND PIGOVIAN SOLUTION;ECONOMIC RECORD; 1
40660404;MEYER,1975;1975;MEYER-LH;EFFECTS OF FISCAL AND MONETARY-POLICY - COMPLETING TAXONOMY;AMERICAN ECONOMIC REVIEW; 0
38606071;MEYER,1970;1970;MEYER-PA;AGGREGATE HOMOTHETIC PRODUCTION FUNCTION;SOUTHERN ECONOMIC JOURNAL; 0
38964824;LOHANI,1971;1971;LOHANI-P;OPTIMAL RATE OF SECULAR INFLATION;JOURNAL OF POLITICAL ECONOMY; 1
41311918;LEMGRUBER,1976;1976;LEMGRUBER-AC;NOTE ON EMPIRICAL TESTS AND ALTERNATIVE VERSIONS OF NATURAL RATE HYPOTHESIS;MANCHESTER SCHOOL OF ECONOMIC AND SOCIAL STUDIES; 0
41334717;LAUFENBERG,1976;1976;LAUFENBERG-DE;RESERVE MEASURES AS OPERATING VARIABLES OF MONETARY-POLICY - EMPIRICAL-ANALYSIS;JOURNAL OF FINANCE; 0
40003765;KLEIN,1974;1974;KLEIN-MA;TREATMENT OF UNCERTAINTY IN TERM STRUCTURE THEORY;SOUTHERN ECONOMIC JOURNAL; 0
39203066;KARNI,1972;1972;KARNI-E;INFLATION AND REAL INTEREST RATE - LONG-TERM ANALYSIS;JOURNAL OF POLITICAL ECONOMY; 1
40392370;HIPPLE,1974;1974;HIPPLE-FS;ESTIMATION OF COST OF ADJUSTMENT TO EXTERNAL DISEQUILIBRIA;REVIEW OF ECONOMICS AND STATISTICS; 1
41109138;HENNEBERRY,1976;1976;HENNEBERRY-B;UNEMPLOYMENT-INFLATION DILEMMA IN MACROECONOMICS - SOME CONTRADICTORY ASPECTS OF CONTEMPORARY THEORY AND POLICY;SCOTTISH JOURNAL OF POLITICAL ECONOMY; 0
38400717;HENDERSHOTT,1970;1970;HENDERSHOTT-PH;FREE RESERVES, INTEREST RATES, AND DEPOSITS A SYNTHESIS;JOURNAL OF FINANCE; 3
40571768;GRIESON,1975;1975;GRIESON-RE;OPTIMAL LEVEL OF TAXATION, BORROWING, AND GOVERNMENT EXPENDITURES;NATIONAL TAX JOURNAL; 0
38604740;FURUNO,1970;1970;FURUNO-Y;CONVERGENCE TIME IN SAMUELSON-MODIGLIANI MODEL;REVIEW OF ECONOMIC STUDIES; 0
40457177;FRANCIS,1974;1974;FRANCIS-DR;IMPACT OF MONETARY ACTIONS ON FARM INCOME AND FINANCE;AMERICAN JOURNAL OF AGRICULTURAL ECONOMICS; 0
40577678;FOURCANS,1975;1975;FOURCANS-A;INTEREST-RATE FORMATION IN FRENCH LOAN MARKET - THEORETICAL AND ECONOMETRIC ANALYSIS;REVUE ECONOMIQUE; 0
40327110;FLEMMING,1974;1974;FLEMMING-JS;WEALTH EFFECTS IN KEYNESIAN MODELS;OXFORD ECONOMIC PAPERS-NEW SERIES; 0
40490405;FISCHER,1975;1975;FISCHER-S;RECENT DEVELOPMENTS IN MONETARY THEORY;AMERICAN ECONOMIC REVIEW; 1
39733399;DUTTA,1973;1973;DUTTA-M;ALTERNATIVE ESTIMATORS AND PREDICTIVE POWER OF ALTERNATIVE ESTIMATORS - ECONOMETRIC MODEL OF PUERTO RICO;REVIEW OF ECONOMICS AND STATISTICS; 0
39833362;DRETTAKI.EG,1973;1973;DRETTAKI.EG;MISSING DATA IN ECONOMETRIC ESTIMATION;REVIEW OF ECONOMIC STUDIES; 0
39013713;CARLETON,1971;1971;CARLETON-WT;DEPOSIT EXPANSION AND FEDERAL RESERVE-BANKING SYSTEM INTERACTION - MICRO UNIT SIMULATION;AMERICAN ECONOMIC REVIEW; 2
38785580;CANTERBE.ER,1971;1971;CANTERBE.ER;THEORY OF FOREIGN EXCHANGE SPECULATION UNDER ALTERNATIVE SYSTEMS;JOURNAL OF POLITICAL ECONOMY; 1
38972033;BRIDGES,1971;1971;BRIDGES-B;FAMILY NEED DIFFERENCES AND FAMILY TAX BURDEN ESTIMATES;NATIONAL TAX JOURNAL; 1
38630554;BRIDGES,1970;1970;BRIDGES-B;CURRENT REDISTRIBUTIVE EFFECTS OF TAX-TRANSFER PROGRAMS;PUBLIC FINANCE; 0
40490406;BRAINARD,1975;1975;BRAINARD-WC;EMPIRICAL MONETARY MACROECONOMICS - WHAT HAVE WE LEARNED IN LAST 25 YEARS;AMERICAN ECONOMIC REVIEW; 0
39507757;YOSHIHAR.K,1972;1972;YOSHIHAR.K;GROWTH RATE AS A DETERMINANT OF SAVING RATIO;HITOTSUBASHI JOURNAL OF ECONOMICS; 0
40695952;WARBURTON,1975;1975;WARBURTON-C;TAXONOMY AND EFFECTS OF FISCAL AND MONETARY-POLICY;ECONOMIC INQUIRY; 0
39619144;THYGESEN,1973;1973;THYGESEN-N;MONETARY POLICY, CAPITAL FLOWS AND INTERNAL STABILITY - SOME EXPERIENCES FROM LARGE INDUSTRIAL COUNTRIES;SWEDISH JOURNAL OF ECONOMICS; 0
40337996;TALLEY,1974;1974;TALLEY-WK;OPTIMALITY AND EQUITY IN PROVISION OF PUBLIC GOODS BY A POLYCENTRIC POLITICAL SYSTEM;SOUTHERN ECONOMIC JOURNAL; 0
40694192;STRYDOM,1975;1975;STRYDOM-PDF;MACROECONOMIC MARKET DISEQUILIBRIUM ANALYSIS;SOUTH AFRICAN JOURNAL OF ECONOMICS; 0
39835079;SPANDAU,1973;1973;SPANDAU-A;CROSS-SECTION PRODUCTION FUNCTIONS AND INCOME-SHARES IN SOUTH AFRICAN INDUSTRY;SOUTH AFRICAN JOURNAL OF ECONOMICS; 0
40270129;SEN,1974;1974;SEN-A;SOME DEBATES IN CAPITAL THEORY;ECONOMICA; 0
38675127;ROPER,1971;1971;ROPER-DE;MACROECONOMIC POLICIES AND DISTRIBUTION OF WORLD MONEY SUPPLY;QUARTERLY JOURNAL OF ECONOMICS; 1
38790461;POLAK,1971;1971;POLAK-JJ;CREDIT POLICY AND BALANCE OF PAYMENTS;INTERNATIONAL MONETARY FUND STAFF PAPERS; 3
39577309;PATRICK,1973;1973;PATRICK-JD;ESTABLISHING CONVERGENT DECENTRALIZED POLICY ASSIGNMENT;JOURNAL OF INTERNATIONAL ECONOMICS; 2
41498612;NYBERG,1976;1976;NYBERG-L;BALANCE OF PAYMENTS AND OPTIMAL ECONOMIC-POLICY - ASSIGNMENT PROBLEM REVISITED;JOURNAL OF INTERNATIONAL ECONOMICS; 0
38609044;NUTI,1970;1970;NUTI-DM;CAPITALISM, SOCIALISM AND STEADY GROWTH;ECONOMIC JOURNAL; 3
40215542;NG,1974;1974;NG-YK;NEOCLASSICAL AND NEO-MARXIST-KEYNESIAN THEORIES OF INCOME DISTRIBUTION - NON-CAMBRIDGE CONTRIBUTION TO CAMBRIDGE CONTROVERSY IN CAPITAL THEORY;AUSTRALIAN ECONOMIC PAPERS; 0
40785384;NELL,1975;1975;NELL-EJ;BLACK BOX RATE OF RETURN;KYKLOS; 0
41182869;MORRISON,1976;1976;MORRISON-CC;PUBLIC-GOODS AND PROPERTY-TAX - THEORETICAL-ANALYSIS;PUBLIC FINANCE QUARTERLY; 0
40109038;MITCHELL,1974;1974;MITCHELL-DJ;PHASE II WAGE CONTROLS;INDUSTRIAL & LABOR RELATIONS REVIEW; 1
40143701;MENIL,1974;1974;MENIL-GD;AGGREGATE PRICE DYNAMICS;REVIEW OF ECONOMICS AND STATISTICS; 1
40678941;MCLURE,1975;1975;MCLURE-CE;CASE FOR INTEGRATING INCOME TAXES;NATIONAL TAX JOURNAL; 0
39023303;MAKINEN,1971;1971;MAKINEN-GE;ECONOMIC STABILIZATION IN WARTIME - COMPARATIVE CASE STUDY OF KOREA AND VIETNAM;JOURNAL OF POLITICAL ECONOMY; 0
40342982;LOEHR,1974;1974;LOEHR-W;FISCAL FEDERALISM, SPILLOVERS AND EXPORT OF TAXES - EXTENSION;KYKLOS; 0
39131553;KWACK,1972;1972;KWACK-SY;EFFECTS OF INTEREST RATES ON FOREIGN INVESTMENT INCOME;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 1
40095677;KRZYZANI.M,1974;1974;KRZYZANI.M;CASE OF TURKEY - GOVERNMENT EXPENDITURES, REVENUE CONSTRAINT, AND WAGNERS LAW;GROWTH AND CHANGE; 0
40425816;KORLIRAS,1974;1974;KORLIRAS-PG;MODEL OF MONEY, CREDIT, AND ECONOMIC GROWTH;KYKLOS; 0
41248332;JOHNSON,1976;1976;JOHNSON-L;INFLATIONARY EXPECTATIONS AND MOMENTARY EQUILIBRIUM;AMERICAN ECONOMIC REVIEW; 0
40590624;HESS,1975;1975;HESS-AC;RISKLESS RATE OF INTEREST AND MARKET PRICE OF RISK;QUARTERLY JOURNAL OF ECONOMICS; 0
38630552;HEAD,1970;1970;HEAD-JG;EQUITY AND EFFICIENCY IN PUBLIC GOODS SUPPLY;PUBLIC FINANCE; 1
40021973;HAYASHI,1974;1974;HAYASHI-T;NON-PARETO EFFICIENCY OF INITIAL ALLOCATION OF COMMODITIES AND MONETARY EQUILIBRIUM - INSIDE MONEY ECONOMY;JOURNAL OF ECONOMIC THEORY; 1
40414979;GREYTAK,1974;1974;GREYTAK-D;EFFECTS OF INFLATION ON LOCAL GOVERNMENT EXPENDITURES;NATIONAL TAX JOURNAL; 0
41379240;GORDON,1976;1976;GORDON-RJ;MEASURING IMPACT OF CONTROLS - COMMENT;CARNEGIE-ROCHESTER CONFERENCE SERIES ON PUBLIC POLICY; 0
41474824;GEBAUER,1976;1976;GEBAUER-W;REAL RATES OF RETURN - CONCEPTS OF FISHER AND TOBIN;JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 0
39013686;FURSTENB.GM,1971;1971;FURSTENB.GM;PARETO OPTIMAL APPROACH TO INCOME REDISTRIBUTION - FISCAL APPLICATION;AMERICAN ECONOMIC REVIEW; 1
41163305;FURSTENBERG,1976;1976;FURSTENBERG-GMV;STABILIZATION CHARACTERISTICS OF UNEMPLOYMENT INSURANCE;INDUSTRIAL & LABOR RELATIONS REVIEW; 0
38482278;FOSTER,1970;1970;FOSTER-EM;IMPACT OF INFLATION ON CAPITAL BUDGETING DECISIONS;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 0
41510876;FORSTER,1976;1976;FORSTER-E;INCOME-DISTRIBUTION AND TRADE CYCLE;JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 0
41315423;FISHER,1976;1976;FISHER-MR;HICKS,PROFESSOR AND KEYNESIANS;ECONOMICA; 0
38367944;FAND,1970;1970;FAND-DI;MONETARIST MODEL OF MONETARY PROCESS;JOURNAL OF FINANCE; 2
41029801;DUNLOP,1975;1975;DUNLOP-JT;INFLATION AND INCOMES POLICIES - POLITICAL ECONOMY OF RECENT US EXPERIENCE;PUBLIC POLICY; 0
38287536;DERNBURG,1970;1970;DERNBURG-TF;EXCHANGE RATES AND CO-ORDINATED STABILIZATION POLICY;CANADIAN JOURNAL OF ECONOMICS; 3
39968557;DAVID,1973;1973;DAVID-PA;JUST HOW MISLEADING ARE OFFICIAL EXCHANGE RATE CONVERSIONS - REPLY;ECONOMIC JOURNAL; 3
38698206;CHETTY,1971;1971;CHETTY-VK;ESTIMATION OF SOLOWS DISTRIBUTED LAG MODELS;ECONOMETRICA; 1
39475706;CHACHOLI.M,1972;1972;CHACHOLI.M;CLASSICAL THEORY OF INTERNATIONAL ADJUSTMENT-RESTATEMENT;ECONOMETRICA; 0
41174938;CARRIN,1976;1976;CARRIN-G;UNEMPLOYMENT, INFLATION AND PRICE EXPECTATIONS WITH EMPIRICAL RESULTS FOR BELGIUM;EUROPEAN ECONOMIC REVIEW; 0
39502002;BUCHANAN,1972;1972;BUCHANAN-JM;WHO SHOULD PAY FOR COMMON-ACCESS FACILITIES;PUBLIC FINANCE-FINANCES PUBLIQUES; 0
39663257;BRITTAIN,1973;1973;BRITTAIN-JA;RESEARCH ON TRANSMISSION OF MATERIAL WEALTH;AMERICAN ECONOMIC REVIEW; 0
40782799;BEYER,1975;1975;BEYER-JC;ESTIMATING SHADOW PRICE OF FOREIGN-EXCHANGE - ILLUSTRATION FROM INDIA;JOURNAL OF DEVELOPMENT STUDIES; 0
39434706;BERGLAS,1972;1972;BERGLAS-E;BALANCE OF PAYMENTS AND TERMS OF TRADE IN RELATION TO FINANCIAL CONTROLS;REVIEW OF ECONOMIC STUDIES; 3
40625140;ARCHER,1975;1975;ARCHER-S;OVER AND UNDERPAYMENT IN SOUTH-AFRICAN INDUSTRY - COMMENT;SOUTH AFRICAN JOURNAL OF ECONOMICS; 0
39501337;ACHARYA,1972;1972;ACHARYA-SN;PUBLIC ENTERPRISE PRICING AND SOCIAL BENEFIT-COST ANALYSIS;OXFORD ECONOMIC PAPERS-NEW SERIES; 0
40481842;ZIMMERMANN,1975;1975;ZIMMERMANN-H;ACTUAL AND LATENT STAGFLATION;JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 0
38604735;WILLIAMSON,1970;1970;WILLIAMSON-J;SIMPLE NEO-KEYNESIAN GROWTH MODEL;REVIEW OF ECONOMIC STUDIES; 2
41216777;WIEGARD,1976;1976;WIEGARD-W;OPTIMUM TAX STRUCTURE - COMMENT;SCANDINAVIAN JOURNAL OF ECONOMICS; 0
40159970;WEINTRAU.S,1974;1974;WEINTRAU.S;COST INFLATION AND STATE OF ECONOMIC THEORY - COMMENT;ECONOMIC JOURNAL; 1
39508501;WEINTRAU.S,1972;1972;WEINTRAU.S;MONEY SUPPLIES AND PRICE-OUTPUT INDETERMINATENESS - FRIEDMAN PUZZLE;JOURNAL OF ECONOMIC ISSUES; 1
40194118;WACHTER,1974;1974;WACHTER-ML;PHASE II, COST-PUSH INFLATION, AND RELATIVE WAGES;AMERICAN ECONOMIC REVIEW; 2
41536471;VANZYL,1976;1976;VANZYL-JC;INFLATION IN SOUTH-AFRICA - REPLY .2.;SOUTH AFRICAN JOURNAL OF ECONOMICS; 0
39663263;TSURUMI,1973;1973;TSURUMI-H;COMPARISON OF ECONOMETRIC MACRO MODELS IN 3 COUNTRIES;AMERICAN ECONOMIC REVIEW; 0
38987984;THALBERG,1971;1971;THALBERG-B;NOTE ON PHILLIPS ELEMENTARY CONCLUSIONS ON PROBLEMS OF STABILIZATION POLICY;SWEDISH JOURNAL OF ECONOMICS; 0
41205012;TEMIN,1976;1976;TEMIN-P;LESSONS FOR PRESENT FROM GREAT DEPRESSION;AMERICAN ECONOMIC REVIEW; 0
41536473;STRYDOM,1976;1976;STRYDOM-PDF;INFLATION IN SOUTH-AFRICA - REPLY;SOUTH AFRICAN JOURNAL OF ECONOMICS; 0
40682130;SMYTH,1975;1975;SMYTH-DJ;BUILT-IN FLEXIBILITY OF TAXATION AND STABILITY WHEN TAX LIABILITIES RESPOND WITH A TIME LAG;ECONOMIC AND SOCIAL REVIEW; 0
40308362;SMITH,1974;1974;SMITH-VK;POST ACCORD INTEREST RATES - REPLY;JOURNAL OF FINANCE; 0
39768786;SHINKAI,1973;1973;SHINKAI-Y;MODEL OF IMPORTED INFLATION;JOURNAL OF POLITICAL ECONOMY; 1
39234320;SAMUELSO.PA,1972;1972;SAMUELSO.PA;SAMUELSON ON NEOCLASSICAL DICHOTOMY - REPLY;CANADIAN JOURNAL OF ECONOMICS; 0
41165317;RUSH,1976;1976;RUSH-TL;SOME THEORETICAL ASPECTS OF KEYNESIAN-MONETARIST DEBATE;RIVISTA INTERNAZIONALE DI SCIENZE ECONOMICHE E COMMERCIALI; 0
39903081;ROSE,1973;1973;ROSE-PS;SHORT-RUN DETERMINANTS OF LOAN MIX AT LARGE COMMERCIAL BANKS;JOURNAL OF ECONOMICS AND BUSINESS; 0
40240628;ROLL,1974;1974;ROLL-R;RATIONAL RESPONSE TO MONEY SUPPLY;JOURNAL OF POLITICAL ECONOMY; 0
39850951;POLINSKY,1973;1973;POLINSKY-AM;NOTE ON MEASUREMENT OF INCIDENCE;PUBLIC FINANCE QUARTERLY; 2
38400716;PLATT,1970;1970;PLATT-RB;INTEREST RATE ON FEDERAL FUNDS - EMPIRICAL APPROACH;JOURNAL OF FINANCE; 0
39861456;PIPPENGE.JE,1973;1973;PIPPENGE.JE;CASE FOR FREELY FLUCTUATING EXCHANGE RATES - SOME EVIDENCE;WESTERN ECONOMIC JOURNAL; 0
39155527;OKSANEN,1972;1972;OKSANEN-EH;TESTING AN AGGREGATE CONSUMPTION MODEL FOR CANADA;CANADIAN JOURNAL OF ECONOMICS; 1
39131162;NG,1972;1972;NG-YK;OPTIMAL TAXES AND PRICING - COMMENT;AMERICAN ECONOMIC REVIEW; 1
40949061;MILDE,1975;1975;MILDE-H;CONSUMER TIME, LABOR TIME AND SEARCH TIME IN THEORY OF HOUSEKEEPING;JAHRBUCHER FUR NATIONALOKONOMIE UND STATISTIK; 0
40995012;MCPHETERS,1975;1975;MCPHETERS-LR;RULE, SEMIRULE, AND DISCRETION DURING 2 DECADES OF MONETARY POLICY;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 0
40833501;MASERA,1975;1975;MASERA-RS;STYLIZED MODEL OF A HIGHLY OPEN-ECONOMY UNDER A SYSTEM OF FIXED EXCHANGE-RATES AND ITS IMPLICATIONS FOR ESTABLISHMENT OF CURRENCY AREAS;OXFORD BULLETIN OF ECONOMICS AND STATISTICS; 0
41538729;LYNN,1976;1976;LYNN-AD;SMITH,A FISCAL IDEAS - ECLECTIC REVISITED;NATIONAL TAX JOURNAL; 0
39059236;LAFFER,1971;1971;LAFFER-AB;FORMAL MODEL OF ECONOMY;JOURNAL OF BUSINESS; 5
40611137;KUSKA,1975;1975;KUSKA-EA;LONG-RUN BEHAVIOR OF PATINKIN MODEL;ECONOMICA; 0
38570788;KOSOBUD,1970;1970;KOSOBUD-RF;FORECASTING ACCURACY AND USES OF AN ECONOMETRIC MODEL;APPLIED ECONOMICS; 0
41205771;KENNEDY,1976;1976;KENNEDY-MC;RECENT INFLATION AND MONETARISTS;APPLIED ECONOMICS; 0
40186031;KENEN,1974;1974;KENEN-PB;BALANCE OF PAYMENTS AND POLICY MIX - SIMULATIONS BASED ON A US MODEL;JOURNAL OF FINANCE; 0
39769698;ISHI,1973;1973;ISHI-H;CYCLICAL BEHAVIOR OF GOVERNMENT RECEIPTS AND EXPENDITURES - CASE STUDY OF POSTWAR JAPAN;HITOTSUBASHI JOURNAL OF ECONOMICS; 0
40911990;HULTGREN,1975;1975;HULTGREN-T;DISEQUILIBRIUM THEORY OF CHANGES IN TOTAL ECONOMIC ACTIVITY;AMERICAN JOURNAL OF ECONOMICS AND SOCIOLOGY; 0
41342991;HAYASHI,1976;1976;HAYASHI-T;MONETARY EQUILIBRIUM IN 2 CLASSES OF STATIONARY ECONOMIES;REVIEW OF ECONOMIC STUDIES; 0
41516905;HAGEMANN,1976;1976;HAGEMANN-H;RETURN OF SAME TRUNCATION PERIOD AND RE-SWITCHING OF TECHNIQUES IN NEO-AUSTRIAN AND MORE GENERAL-MODELS;KYKLOS; 0
40536951;GREENE,1975;1975;GREENE-KV;FISCAL FEDERALISM, SPILLOVERS, AND EXPORT OF TAXES - COMMENT;KYKLOS; 0
39307036;GOLDSTEI.M,1972;1972;GOLDSTEI.M;ANTI-INFLATIONARY DEMAND MANAGEMENT IN UNITED-STATES - SELECTIVE INDUSTRY APPROACH;INTERNATIONAL MONETARY FUND STAFF PAPERS; 1
40474217;FURSTENBERG,1975;1975;FURSTENBERG-GMV;INDIVIDUAL INCOME TAXATION AND INFLATION;NATIONAL TAX JOURNAL; 0
39061053;FRANKS,1971;1971;FRANKS-CM;SELF-GENERATING MODEL OF LONG-SWINGS FOR AMERICAN ECONOMY, 1860-1940;JOURNAL OF ECONOMIC HISTORY; 0
39563537;FOLKS,1973;1973;FOLKS-WR;OPTIMAL LEVEL OF FORWARD EXCHANGE TRANSACTIONS;JOURNAL OF FINANCIAL AND QUANTITATIVE ANALYSIS; 0
40278865;FLORY,1974;1974;FLORY-L;STABILITY OF PHILLIPS CURVE AND ACCELERATIONIST HYPOTHESIS - RECENT MICROECONOMIC EVIDENCE;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 1
40028111;FEIWEL,1974;1974;FEIWEL-GR;REFLECTION ON KALECKIS THEORY OF POLITICAL BUSINESS CYCLE;KYKLOS; 0
41556662;ETHIER,1976;1976;ETHIER-W;EXCHANGE DEPRECIATION IN ADJUSTMENT PROCESS;ECONOMIC RECORD; 0
38760755;DOMINGUE.JR,1971;1971;DOMINGUE.JR;EMPIRICAL INVESTIGATION OF RELATIONSHIP BETWEEN SPECULATION AND PRICE STABILITY IN A FLOATING FOREIGN EXCHANGE MARKET;AMERICAN ECONOMIST; 1
40715258;DEUTSCH,1975;1975;DEUTSCH-A;TAXATION OF LIFE INCOME;PUBLIC FINANCE QUARTERLY; 0
41241254;COCHRANE,1976;1976;COCHRANE-JL;CYBERNETICS AND MACROECONOMICS;ECONOMIC INQUIRY; 0
40214581;CHERNEFF,1974;1974;CHERNEFF-RV;MONETARY INSTRUMENT CHOICE AND TARGET INSTRUMENT ASSIGNMENT;QUARTERLY REVIEW OF ECONOMICS AND BUSINESS; 0
39021346;CARLEVAR.F,1971;1971;CARLEVAR.F;SPECIFICATION AND ESTIMATION OF SYSTEMS OF CONSUMPTION FUNCTIONS;CANADIAN JOURNAL OF ECONOMICS; 0
40545194;BRONFENBRENNER,1975;1975;BRONFENBRENNER-M;INFLATION THEORIES OF SCAP PERIOD;HISTORY OF POLITICAL ECONOMY; 0
41222585;BRISCOE,1976;1976;BRISCOE-G;ALTERNATIVE MEASURES OF EXCESS DEMAND FOR EXPLAINING MONEY WAGE INFLATION;JOURNAL OF ECONOMIC STUDIES; 0
41517533;BERNHOLZ,1976;1976;BERNHOLZ-P;TIME-CONSUMING INNOVATION AND POSITIVE RATE OF INTEREST;ZEITSCHRIFT FUR NATIONALOKONOMIE-JOURNAL OF ECONOMICS; 0
39264317;ANDERSEN,1972;1972;ANDERSEN-PS;OPTIMUM TAX STRUCTURE IN A 3 GOOD ONE CONSUMER ECONOMY;SWEDISH JOURNAL OF ECONOMICS; 3
39848634;ZAHN,1973;1973;ZAHN-F;IMPACT OF TRADE CREDIT ON VELOCITY OF MONEY AND MARKET RATE OF INTEREST;SOUTHERN ECONOMIC JOURNAL; 0
39165823;WAUD,1972;1972;WAUD-RN;MONETARY REFORM AND PAYMENT OF INTEREST ON MONEY;JOURNAL OF POLITICAL ECONOMY; 2
39850940;VITALIAN.DF,1973;1973;VITALIAN.DF;RECONSIDERATION OF SOME ASPECTS OF UTILITY SACRIFICE RULES OF TAXATION;PUBLIC FINANCE QUARTERLY; 0
39326895;TOWER,1972;1972;TOWER-E;MORE ON OFFICIAL VERSUS MARKET FINANCING OF PAYMENTS DEFICITS AND OPTIMAL PRICING OF INTERNATIONAL RESERVES;KYKLOS; 2
41535841;THURSTON,1976;1976;THURSTON-TB;REGIONAL INTERACTION AND RESERVE ADJUSTMENT LAG WITHIN COMMERCIAL BANKING SECTOR;JOURNAL OF FINANCE; 0
40710192;THOMAS,1975;1975;THOMAS-EAC;TECHNOLOGICAL IMPLICATIONS OF WAGE-PROFIT FRONTIER;JOURNAL OF ECONOMIC THEORY; 0
41507204;TAYLOR,1976;1976;TAYLOR-D;FRIEDMANS DYNAMIC-MODELS - EMPIRICAL TESTS;JOURNAL OF MONETARY ECONOMICS; 0
